 437.35 	 349.37 
 437.79 	 334.23 
 438.23 	 274.68 
 438.67 	 307.79 
 439.11 	 316.83 
 439.55 	 304.06 
 439.99 	 347.56 
 440.43 	 432.19 
 440.87 	 384.74 
 441.30 	 408.35 
 441.74 	 355.24 
 442.18 	 415.47 
 442.62 	 381.35 
 443.06 	 404.74 
 443.50 	 445.07 
 443.94 	 508.91 
 444.38 	 511.40 
 444.82 	 481.57 
 445.26 	 509.93 
 445.70 	 592.53 
 446.14 	 652.86 
 446.58 	 727.44 
 447.01 	 737.49 
 447.45 	 778.17 
 447.89 	 866.08 
 448.33 	 928.79 
 448.77 	 1028.45 
 449.21 	 1130.37 
 449.65 	 1222.79 
 450.08 	 1310.81 
 450.52 	 1497.36 
 450.96 	 1625.72 
 451.40 	 1831.48 
 451.84 	 2030.68 
 452.28 	 2211.13 
 452.71 	 2571.91 
 453.15 	 2737.33 
 453.59 	 3190.09 
 454.03 	 3368.95 
 454.47 	 3771.31 
 454.90 	 4095.82 
 455.34 	 4502.25 
 455.78 	 4839.19 
 456.22 	 5307.09 
 456.65 	 5707.53 
 457.09 	 6100.97 
 457.53 	 6524.91 
 457.97 	 6801.52 
 458.40 	 7159.02 
 458.84 	 7439.24 
 459.28 	 7893.58 
 459.72 	 8063.86 
 460.15 	 8213.57 
 460.59 	 8556.84 
 461.03 	 8633.22 
 461.46 	 8940.56 
 461.90 	 9089.14 
 462.34 	 9065.86 
 462.77 	 9396.36 
 463.21 	 9399.30 
 463.65 	 9620.76 
 464.08 	 9734.32 
 464.52 	 9925.61 
 464.96 	 9961.77 
 465.39 	 10240.30 
 465.83 	 10347.30 
 466.27 	 10384.70 
 466.70 	 10621.98 
 467.14 	 10712.49 
 467.58 	 10948.64 
 468.01 	 11216.43 
 468.45 	 11218.01 
 468.88 	 11461.05 
 469.32 	 11612.80 
 469.76 	 11780.59 
 470.19 	 12112.22 
 470.63 	 12195.50 
 471.06 	 12430.18 
 471.50 	 12637.97 
 471.94 	 12820.11 
 472.37 	 13074.68 
 472.81 	 13128.13 
 473.24 	 13468.01 
 473.68 	 13665.29 
 474.11 	 13848.22 
 474.55 	 13970.48 
 474.98 	 14259.06 
 475.42 	 14312.84 
 475.85 	 14702.10 
 476.29 	 14911.92 
 476.72 	 15063.33 
 477.16 	 15364.23 
 477.59 	 15668.18 
 478.03 	 15919.13 
 478.46 	 16177.99 
 478.90 	 16420.36 
 479.33 	 16756.06 
 479.77 	 17078.31 
 480.20 	 17370.50 
 480.64 	 17716.94 
 481.07 	 18042.80 
 481.51 	 18395.00 
 481.94 	 18726.74 
 482.37 	 19094.41 
 482.81 	 19452.60 
 483.24 	 19884.56 
 483.68 	 20165.91 
 484.11 	 20447.94 
 484.55 	 20863.75 
 484.98 	 21275.37 
 485.41 	 21677.96 
 485.85 	 22070.83 
 486.28 	 22175.24 
 486.71 	 22730.02 
 487.15 	 22947.98 
 487.58 	 23310.35 
 488.02 	 23643.22 
 488.45 	 24062.98 
 488.88 	 24345.46 
 489.32 	 24542.41 
 489.75 	 24876.30 
 490.18 	 25335.15 
 490.62 	 25439.33 
 491.05 	 25725.76 
 491.48 	 26178.18 
 491.92 	 26294.56 
 492.35 	 26427.55 
 492.78 	 26923.70 
 493.21 	 27153.30 
 493.65 	 27315.55 
 494.08 	 27416.23 
 494.51 	 27685.26 
 494.95 	 28013.05 
 495.38 	 28342.87 
 495.81 	 28441.74 
 496.24 	 28495.63 
 496.68 	 29061.04 
 497.11 	 29197.42 
 497.54 	 29242.39 
 497.97 	 29495.72 
 498.40 	 29609.28 
 498.84 	 29863.40 
 499.27 	 30192.20 
 499.70 	 30197.74 
 500.13 	 30469.26 
 500.57 	 30582.02 
 501.00 	 30969.47 
 501.43 	 31065.51 
 501.86 	 31090.82 
 502.29 	 31247.77 
 502.72 	 31497.93 
 503.16 	 31787.30 
 503.59 	 31846.51 
 504.02 	 32197.57 
 504.45 	 32245.37 
 504.88 	 32601.52 
